Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Rajadharmanusasana Parva ,104,4,230:1 The Vilwa is the fruit of the Egle marmelos.
12, Rajadharmanusasana Parva ,104,5,"230:2 The sense seems to be that by causing thy foe to be attached to these things, the treasury of thy foe is likely to be exhausted. If this can be brought about, thy foe will soon be ruined."
12, Rajadharmanusasana Parva ,105,1,"""The king said, 'I do not desire, O Brahmana, to support life by deceit or fraud. I do not desire wealth, however great, which is to be earned by unrighteous means. At the very outset of our present discourse I excepted these means. By the adoption of only such means as would not lead to censure, of such means as would benefit me in every respect, by practising only such acts as are not harmful in their consequences, I desire to live in this world.. I am incapable of adopting these ways that thou pointest out to me. Indeed, these instructions do not become thee.'"
12, Rajadharmanusasana Parva ,105,2,"""The sage said, 'These words, O Kshatriya, that thou speakest indicate thee to be possessed of righteous feelings. Indeed, thou art righteous in disposition and understanding, O thou of great experience. I shall strive for the good of you both, viz., for thyself and him. 1 I shall cause a union, eternal and incapable of breach, to be brought about between thee and that king. Who is there that would not like to have a minister like thee that art born of noble race, that abstainest from all acts of unrighteousness and cruelty, that art possessed of great learning, and that art well versed in the art of government and of conciliating all persons? I say this because, O Kshatriya, though divested of kingdom and plunged into great misery, thou still desirest to live adopting a behaviour that is righteous. The ruler of the Videhas, firmly adhering to truth, will come to my abode soon. Without doubt, he will do what I will urge to do.'"
12, Rajadharmanusasana Parva ,105,3,"""Bhishma continued, ""The sage, after this, inviting the ruler of the Videhas, said these words unto him: 'This personage is of royal birth. I know his very heart. His soul is as pure as the surface of mirror or the disc of the autumnal moon. He has been examined by me in every way. I do not see any fault in him. Let there be friendship between him and thee. Do thou repose confidence on him as on myself. A king who is without a (competent) minister cannot govern his kingdom even for three days. The minister should be courageous as also possessed of great intelligence. By these two qualities one may conquer both the worlds. Behold, O king, these two qualities are necessary for ruling a kingdom. Righteous kings have no such refuge as a minister possessed of such attributes. The high-souled person is of royal descent. He walketh along, the path of the righteous. This one who always keeps righteousness in view has been a valuable acquisition. If treated by thee with honour, he will reduce all thy foes to subjection. If he engages in battle with thee, he will do what as a Kshatriya he should do. Indeed, if after the manner of his sires and grandsires he fights for conquering thee, it will be thy duty to fight him, observant as thou art of the Kshatriya duty of conquering antagonists. Without engaging in battle, however, do thou, at my command, employ him under thee from desire of benefiting thyself. Cast thy eyes on righteousness, giving up covetousness that is improper. It behoveth thee not to abandon the duties of thy order from lust or desire of battle. Victory O sire, is not certain. Defeat also is not certain. Remembering this, peace should be made with an enemy by giving him food and other articles of enjoyment. One may see victory and defeat in his own case. They that seek to exterminate a foe are sometimes exterminated themselves in course of their efforts.' Thus addressed, king Janaka, properly saluting and honouring that bull among Brahmanas who deserved every honour, replied unto him, saying, 'Thou art of great learning and great wisdom. That which thou hast said from desire of benefiting us, is certainly advantageous for both of us. Such a course of conduct is highly beneficial (to us). I have no hesitation in saying this. The ruler of Videha then, addressing the prince of Kosala, said these words: 'In observance of Kshatriya duties as also with aid of Policy, I have conquered the world. I have, however, O best of kings, been conquered by thee with thy good qualities. Without cherishing any sense of humiliation (if thou remainest by my side), live thou with me as a victor. 1 I honour thy intelligence, and I honour thy prowess. I do not disregard thee, saying that I have conquered thee. On the other hand, live thou with me as a victor. Honoured duly by me, O king, thou wilt go to my abode. Both the kings then worshipped that Brahmana, and trusting each other, proceeded to the capital of Mithila. The ruler of the Videhas, causing the prince of Kosala to enter his abode, honoured him, who deserved every honour, with offerings of water to wash his feet, honey and curds and the usual articles. King Janaka also bestowed upon his guest his own daughter and diverse kinds of gems and jewels. This (the establishment of peace) is the high duty of kings; victory and defeat are both uncertain.'"""
12, Rajadharmanusasana Parva ,105,4,"231:1 i.e., for the ruler of Videhas."
12, Rajadharmanusasana Parva ,105,5,232:1 Jitavat is explained by Nilakantha as prapta jaya.
12, Rajadharmanusasana Parva ,106,1,"""Yudhishthira said, 'Thou hast, O scorcher of foes, described the course of duties, the general conduct, the means of livelihood, with their results, of Brahmanas and Kshatriyas and Vaisyas and Sudras. Thou hast discoursed also on the duties of kings, the subject of their treasuries, the means of filling them, and the topic of conquest and victory. Thou hast spoken also of the characteristics of ministers, the measures, that lead to the advancement of the subjects, the characteristics of the sixfold limbs of a kingdom, the qualities of armies, the means of distinguishing the wicked, and the marks of those that are good, the attributes of those that are equal, those that are inferior, and those that are superior, the behaviour which a king desirous of advancement should adopt towards the masses, and the manner in which the weak should be protected and cherished. Thou hast discoursed on all these subjects, O Bharata, laying down instructions that are plain according to what has been inculcated hi sacred treatise. Thou hast spoken also of the behaviour that should be adopted by kings desirous of conquering their foes. I desire now, O foremost of intelligent men, to listen to the behaviour that one should observe towards the multitude of courageous men that assemble round a king! 1 I desire to hear how these may grow, how they may be attached to the king, O Bharata, how may they succeed in subjugating their foes and in acquiring friends. It seems to me that disunion alone can bring about their destruction. I think it is always difficult to keep counsels secret when many are concerned. I desire to hear all this in detail, O scorcher of foes! Tell me also, O king, the means by which they may be prevented from falling out with the king.'"
12, Rajadharmanusasana Parva ,106,2,"""Bhishma said, 'Between the aristocracy on the one side and the kings on the other, avarice and wrath, O monarch, are the causes that produce enmity. 2 One of these parties (viz., the king,) yields to avarice. As a consequence, wrath takes possession of the other (the aristocracy). Each intent upon weakening and wasting the other, they both meet with destruction. By employing spies, contrivances of policy, and physical force, and adopting the arts of conciliation, gifts, and disunion and applying other methods for producing weakness, waste, and fear, the parties assail each other. The aristocracy of a kingdom, having the characteristics of a compact body, become dissociated fromthe king if the latter seeks to take too much from them. Dissociated from the king, all of them become dissatisfied, and acting from fear, side with the enemies of their ruler. If again the aristocracy of a kingdom be disunited amongst themselves, they meet with destruction. Disunited, they fall an easy prey to foes. The nobles, therefore, should always act in concert. If they be united together, they may earn acquisitions of value by means of their strength and prowess. Indeed, when they are thus united, many outsiders seek their alliance. Men of knowledge applaud those nobles that art united with one another in bonds of love. If united in purpose, all of them can be happy. They can (by their example) establish righteous courses of conduct. By behaving properly, they advance in prosperity. By restraining their sons and brothers and teaching them their duties, and by behaving kindly towards all persons whose pride has been quelled by knowledge, 1 the aristocracy advance in prosperity. By always attending to the duties of setting spies and devising means of policy, as also to the matter of filling their treasuries, the aristocracy, O thou of mighty arms, advance in prosperity. By showing proper reverence for them that are possessed of wisdom and courage and perseverance and that display steady prowess in all kinds of work, the aristocracy advance in prosperity. Possessed of wealth and resources, of knowledge of the scriptures and all arts and sciences, the aristocracy rescue the ignorant masses from every kind of distress and danger. Wrath (on the of part the king), rupture, 2 terror, chastisement, persecution, oppression, and executions, O chief of the Bharatas, speedily cause the aristocracy to fall away from the king and side with the king's enemies. They, therefore, that are the leaders of the aristocracy should be honoured by the king. The affairs of the kingdom, O king, depend to a great extent upon them. Consultations should be held with only those that are the leaders of the aristocracy, and secret agents should be placed, O crusher of foes, with them only. The king should not, O Bharata, consult with every member of the aristocracy. The king, acting in concert with the leaders, should do what is for the good of the whole order. When, however, the aristocracy becomes separated and disunited and destitute of leaders, other courses of action should be followed. If the members of the aristocracy quarrel with one another and act, each according to his own resources, without combination, their prosperity dwindles away and diverse kinds of evil occur. Those amongst them that are possessed of learning and wisdom should tread down a dispute as soon as it happens. Indeed, if the seniors of a race look on with indifference, quarrels break out amongst the members. Such quarrels bring about the destruction of a race and produce disunion among the (entire order of the) nobles. Protect thyself, O king, from all fears that arise from within. Fears, however, that arise from outside are of little consequence. The first kind of fear, O king, may cut thy roots in a single day. Persons that are equal to one another in family and blood, influenced by wrath or folly or covetousness arising from their verynatures, cease to speak with one another. This is an indication of defeat. It is not by courage, nor by intelligence, nor by beauty, nor by wealth, that enemies succeed in destroying the aristocracy. It is only by disunion and gifts that it can be reduced to subjugation. For this reason, combination has been said to be the great refuge of the aristocracy.'"" 1"
12, Rajadharmanusasana Parva ,106,3,233:1 The word is Gana. it literally means an assemblage. There can be no doubt that throughout this lesson the word has been employed to denote the aristocracy of wealth and blood that surround a throne.
12, Rajadharmanusasana Parva ,106,4,"233:2 If the king, moved by avarice, taxes them heavily, the aristocracy resent it and seek to pull down the king."
12, Rajadharmanusasana Parva ,106,5,"234:1 i.e., learned men of humility."
12, Rajadharmanusasana Parva ,106,6,"234:2 Probably, with the king."
12, Rajadharmanusasana Parva ,106,7,"235:1 The Burdwan Pundits make a mess of the last two verses. In 31, there is an incorrect reading in the Bengal texts. It is Pradhanaccha for pradanaccha. The Burdwan version repeats the error. K.P. Singha, of course, avoids it, but his version is rather incomplete."
12, Rajadharmanusasana Parva ,107,1,"""Yudhishthira said, 'The path of duty is long. It has also, O Bharata, many branches. What, however, according to thee, are those duties that most deserve to be practised? What acts, according to thee, are the most important among all duties, by the practice of which I may earn the highest merit both here and hereafter?'"
12, Rajadharmanusasana Parva ,107,2,"""Bhishma said, 'The worship of mother, father, and preceptor is most important according to me. The man who attends to that duty here, succeeds in acquiring great fame and many regions of felicity. Worshipped with respect by thee, whatever they will command thee, be it consistent with righteousness or in consistent with it, should be done unhesitatingly, O Yudhishthira! One should never do what they forbid. Without doubt, that which they command should always be done. 2 They are the three worlds. They are the three modes of life. They are the three Vedas. They are the three sacred fires. The father is said to be the Garhapatya fire; the mother, the Dakshina fire, and the preceptor is that fire upon which libations are poured. These three fires are, of course, the most eminent. If thou attendest with heedfulness to these three fires, thou wilt succeed in conquering the three worlds. By serving the father with regularity, one may cross this world. By serving the mother in the same way, one may attain to regions of felicity in the next. By serving the preceptor with regularity one may obtain the region of Brahma. Behave properly towards these three, O Bharata, thou shalt then obtain great fame in the three worlds, and blessed be thou, great will be thy merit and reward. Never transgress them in any act. Never eat before they eat, nor eat anything that is better than what thy eat. Never impute any fault to them. One should always serve them with humility. That is an act of high merit. By acting in that way, O best of kings, thou mayst obtain fame, merit, honour, and regions of felicity hereafter. He who honours these three is honoured in all the worlds. He, on the other hand, who disregards these three, falls to obtain any merit from any of his acts. Such a man, O scorcher of foes, acquires merit neither in this world nor in thenext. He who always disregards these three seniors never obtains fame either here or hereafter. Such a man never earns any good in the next world. All that I have given away in honour of those three has become a hundredfold or a thousandfold of its actual measure. It is in consequence of that merit that even now, O Yudhishthira, the three worlds are clearly before my eyes. One Acharya is superior to ten Brahmanas learned in the Vedas. One Upadhyaya is again superior to ten Acharyas. The father, again, is superior to ten Upadhyayas. The mother again, is superior to ten fathers, or perhaps, the whole world, in importance. There is no one that deserves such reverence as the mother. In my opinion, however, the preceptor is worthy of greater reverence than the father or even the mother. The father and the mother are authors of one's being. The father and the mother, O Bharata, only create the body. The life, on the other hand, that one obtains from one's preceptor, is heavenly. That life is subject to no decay and is immortal. The father and the mother, however much they may offend, should never be slain. By not punishing a father and a mother, (even if they deserve punishment), one does not incur sin. Indeed, such reverend persons, by enjoying impunity, do not stain the king. The gods and the Rishis do not withhold their favours from such persons as strive to cherish even their sinful fathers with reverence. He who favours a person by imparting to him true instruction, by communicating the Vedas, and giving knowledge which is immortal, should be regarded as both a father and a mother. The disciple, in grateful recognition of what the instructor has done, should never do anything that would injure the latter. They that do not reverence their preceptors after receiving instruction from them by obeying them dutifully in thought and deed, incur the sin of killing a foetus. There is no sinner in this world like them. 1 Preceptors always show great affection for their disciples. The latter should, therefore, show their preceptors commensurate reverence. He, therefore, that wishes to earn that high merit which has existed from ancient days, should worship and adore his preceptors and cheerfully share with them every object of enjoyment. With him who pleases his father is pleased Prajapati himself. He who pleases his mother gratifies the earth herself. He who pleases his preceptor gratifies Brahma by his act. For this reason, the preceptor is worthy of greater reverence than either the father or the mother. If preceptors are worshipped, the very Rishis, and the gods, together with the Pitris, are all pleased. Therefore, the preceptor is worthy of the highest reverence. The preceptor should never be disregarded in any manner by the disciple. Neither the mother nor the father deserves such regard as the preceptor. The father, the mother, and the preceptor, should never be insulted. No act of theirs should be found fault with. The gods and the great Rishis are pleased with him that behaves with reverence towards his preceptors. They that injure in thought and deed their preceptors, or fathers, or mothers, incur the sin of killing a foetus. There is no sinner in the world equal to them. That son of the sire's loins and the mother's womb,who, being brought up by them and when he comes to age, does not support them in his turn, incurs the sin of killing a foetus. There is no sinner in the world like unto him. We have never heard that these four, viz., he who injures a friend, he who is ungrateful, he who slays a woman, and he who slays a preceptor, ever succeed in cleansing themselves. I have now told thee generally all that a person should do in this world. Besides those duties that I have indicated, there is nothing productive of greater felicity. Thinking of all duties, I have told thee their essence.'"""
12, Rajadharmanusasana Parva ,107,3,"235:2 Literally, ""One should not follow that course of duty which they do not indicate. That again is duty which they command. This is settled."""
12, Rajadharmanusasana Parva ,107,4,"236:1 Pratyasannah is explained by Nilakantha in a different way. I think, his interpretation is far-fetched."
12, Rajadharmanusasana Parva ,108,1,"""Yudhishthira said, 'How, O Bharata, should a person act who desires to adhere to virtue? O bull of Bharata's race, possessed as thou art of learning, tell me this, questioned by me. Truth and falsehood exist, covering all the worlds. Which of these two, O king, should a person adopt that is firm in virtue? What again is truth? What is falsehood? What, again, is eternal virtue? On what occasions should a person tell the truth, and on what occasions should he tell an untruth?'"
12, Rajadharmanusasana Parva ,108,2,"""Bhishma said, 'To tell the truth is consistent with righteousness. There is nothing higher than truth. I shall now, O Bharata, say unto thee that which is not generally known to men. There where falsehood would assume the aspect of truth, truth should not be said. There, again, where truth would assume the aspect of falsehood, even falsehood should be said. That ignorant person incurs sin who says truth which is dissociated from righteousness. That person is said to be conversant with duties who can distinguish truth from falsehood. 1 Even a person that is disrespectable, that is of uncleansed soul, and that is very cruel, may succeed in earning great merit as the hunter Valaka by slaying the blind beast (that threatened to destroy all creatures). 2 How extraordinary it is that a person of foolish understanding, though desirous of acquiring merit (by austere penances) still committed a sinful act! 3 An owl again, on the banks of the Ganges, (by doing an unrighteous deed) obtained great merit. 4 The question thou hast asked me is a difficult one, since it isdifficult to say what righteousness is. It is not easy to indicate it. No one in discoursing upon righteousness, can indicate it accurately. Righteousness was declared (by Brahman) for the advancement and growth of all creatures. Therefore, that which leads to advancement and growth is righteousness. Righteousness was declared for restraining creatures from injuring one another. Therefore, that is Righteousness which prevents injury to creatures. Righteousness (Dharma) is so called because it upholds all creatures. In fact, all creatures are upheld by righteousness. Therefore, that is righteousness which is capable of upholding all creatures. Some say that righteousness consists in what has been inculcated in the Srutis. Others do not agree to this. I would not censure them that say so. Everything, again, has not been laid down in the Srutis. 1 Sometimes men (robbers), desirous of obtaining the wealth of some one, make enquiries (for facilitating the act of plunder). One should never answer such enquiries. That is a settled duty. If by maintaining silence, one succeeds in escaping, one should remain silent. If, on the other hand, one's silence at a time when one must speak rouses suspicion, it would be better on such an occasion to say what is untrue than what is true. This is a settled conclusion. If one can escape from sinful men by even a (false) oath, one may take it without incurring sin. One should not, even if one be able, giveaway his wealth to sinful men. Wealth given to sinful men afflicts even the giver. If a creditor desires to make his debtor pay off the loan by rendering bodily service, the witnesses would all be liars, if, summoned by the creditor for establishing the truth of the contract, they did not say what should be said. When life is at risk, or on occasion of marriage, one may say an untruth. One that seeks for virtue, does not commit a sin by saying an untruth, if that untruth be said to save the wealth and prosperity of others or for the religious purposes. Having promised to pay, one becomes bound to fulfil his promise. Upon failure, let the self-appropriator be forcibly enslaved. If a person without fulfilling a righteous engagement acts with impropriety, he should certainly be afflicted with the rod of chastisement for having adopted such behaviour. 2 A deceitful person, falling away from all duties and abandoning those of his own order, always wishes to betake himself to the practices of Asuras for supporting life. Such a sinful wretch living by deceit should be slain by every means. Such sinful men think that there is nothing in this world higher than wealth. Such men should never be tolerated. No one should eat with them. They should be regarded to have fallen down in consequence of their sins. Indeed, fallen away from the condition of humanity and shut out from the grace of the gods, they are even like evil genii. Without sacrifices and without penances as they are, forbear from their companionship. If their wealth belost, they commit even suicide which is exceedingly pitiable. Among those sinful men there is no one to whom thou canst say, 'This is thy duty. Let thy heart turn to it.' Their settled convictions are that there is nothing in this world that is equal to wealth. The person that would slay such a creature would incur no sin. He who kills him kills one that has been already killed by his own acts. If slain, it is the dead that is slain. He who vows to destroy those persons of lost senses should keep his vows. 1 Such sinners are, like the crow and the vulture, dependent on deceit for their living. After the dissolution of their (human) bodies, they take rebirth as crows and vultures. One should, in any matter, behave towards another as that other behaves in that matter. He who practises deceit should be resisted with deceit while one that is honest should be treated with honesty.'"""
12, Rajadharmanusasana Parva ,108,3,"237:1 i.e., who knows when truth becomes as harmful as untruth, and untruth becomes as righteous as truth."
12, Rajadharmanusasana Parva ,108,4,"237:2 Vide ante, Karna Parva."
12, Rajadharmanusasana Parva ,108,5,"237:3 Alludes to ante, Karna Parva. The Rishi, by pointing out the place where certain innocent persons had concealed themselves while flying from a company of robbers, incurred the sin of murder."
12, Rajadharmanusasana Parva ,108,6,"237:4 The allusion is to the story of an owl going to heaven for having, with his beaks, broken a thousand eggs laid by a she-serpent of deadly poison. The Burdwan Pundits have made nonsense of the first line of verse 8. There is no connection between the first and the second lines of this verse. K.P. Singha has rendered it correctly."
12, Rajadharmanusasana Parva ,108,7,"238:1 This refers to the well-known definition of Dharma ascribed to Vasishtha, viz., ""That which is laid down in the Srutis and Smritis is Dharma."" The defect of this definition is that the Srutis and the Smritis do not include every duty. Hence Vasishtha was obliged to add that where these are silent, the examples and practices of the good ought to be the guides of men, etc."
12, Rajadharmanusasana Parva ,108,8,"238:2 The Burdwan translator has made a mess of verse 21. K.P. Singha quietly leaves it out. The act is, Swakaryastu is Swakariastu, meaning 'let the appropriator be.'"
12, Rajadharmanusasana Parva ,108,9,239:1 The construction is elliptical. Yah samayam chikrashet tat kurvit.
12, Rajadharmanusasana Parva ,109,1,"""Yudhishthira said, 'Creatures are seen to be afflicted by diverse means and almost continually. Tell me, O grandsire, in what way can one overcome all those difficulties.'"
12, Rajadharmanusasana Parva ,109,2,"""Bhishma said, 'Those members of the regenerate class that duly practise, with restrained souls, the duties that have been laid down in the scriptures for the several modes of life, succeed in overcoming all these difficulties. They that never practise deceit, they whose behaviour is restrained by salutary restrictions, and they that control all worldly desires, succeed in overcoming all difficulties. They that do not speak when, addressed in evil language, they that do not injure others when themselves injured, they that give but do not take, succeed in overcoming all difficulties. They that always give hospitable shelter to guests, they that do not indulge in malice, they that are constantly engaged in the study of the Vedas, succeed in overcoming all difficulties. Those persons who, being conversant with duties, adopt that behaviour towards parents which they should, they that abstain from sleeping during the day, succeed in overcoming all difficulties. They that do not commit any kind of sin in thought, word, and deed, they that never injure any creature, succeed in overcoming all difficulties. Those kings that do not, under the influence of passion and covetousness, levy oppressive taxes, and those that protect their own dominions, succeed in overcoming all difficulties. They that go to their own wedded wives in season without seeking the companionship of other women, they that are honest and attentive to their Agni-hotras, succeed in overcoming all difficulties. They that are possessed of courage and that, casting away all fear of death, engage in battle, desirous of victory by fair means, succeed in overcoming all difficulties. They that always speak truthin this world even when life is at stake, and that are exemplars for all creatures to imitate succeed in overcoming all difficulties. They whose acts never deceive, whose words are always agreeable, and whose wealth is always well spent, succeed in, overcoming all difficulties. Those Brahmanas that never study the Vedas at hours not intended for study, and that practise penances with devotion, succeed in overcoming all difficulties. Those Brahmanas that betake themselves to a life of celibacy and Brahmacharya, that perform penances, and that are cleansed by learning, Vedic knowledge, and proper vows, succeed in overcoming all difficulties. They that have checked all the qualities that appertain to Passion and Darkness, that are possessed of high souls, and that practise the qualities that are called Good, succeed in overcoming all difficulties. They of whom no creature stands in fear and those that do not fear any creature themselves, they that look upon all creatures as their own selves, succeed in overcoming all difficulties. Those bulls among men that are good, that are never inspired with grief at the sight of other people's prosperity, and that abstain from all kinds of ignoble behaviour, succeed in overcoming all difficulties. They that bow to all the gods, that listen to the doctrines of all creeds, that have faith, and that are endued with tranquil souls, succeed in overcoming all difficulties. They that do not desire honour for themselves, that give honours unto others, that bow down unto those that deserve their worship, succeed in overcoming all difficulties. They that perform Sraddhas on the proper lunar days, with pure minds, from desire of offspring, succeed in overcoming all difficulties. They that restrain their own wrath and pacify the wrath of others, and that never get angry with any creature, succeed in overcoming all difficulties. They that abstain, from their birth, from honey and meat and intoxicating drinks, succeed in overcoming all difficulties. They that eat for only supporting life, that seek the companionship of women for the sake only of offspring and that open their lips for only speaking what is true, succeed in overcoming all difficulties. They that worship with devotion the god Narayana, that Supreme Lord of all creatures, that origin and destruction of the universe, succeed in overcoming all difficulties. This Krishna here, of eyes red as the lotus, clad in yellow robes, endued with mighty arms,--this Krishna who is our well-wisher, brother, friend, and relative,--is Narayana of unfading glory. He covers all the worlds like a leathern case, at his own pleasure. He is the puissant Lord, of inconceivable soul. He is Govinda, the foremost of all beings. This Krishna who is ever engaged in doing what is agreeable and beneficial to Jishnu, as also to thee, O king, is that foremost of all beings, that irresistible one, that abode of eternal felicity. They that with devotion seek the refuge of this Narayana, called also Hari, succeed in overcoming all difficulties. They that read these verses about the overcoming of difficulties, that recite them to others, and that speak of them unto Brahmanas, succeed in overcoming all difficulties. I have now, O sinless one, told thee all those acts by which men may overcome all difficulties both here and hereafter.'"""
12, Rajadharmanusasana Parva ,110,1,"""Yudhishthira said, 'Many persons here that are not really of tranquil souls appear in outward form as men of tranquil souls. There are again others that are really of tranquil souls but that appear to be otherwise. How, O sire, shall we succeed in knowing these people?'"
12, Rajadharmanusasana Parva ,110,2,"""Bhishma said, 'In this connection is recited the old story of the discourse between a tiger and a jackal. Listen to it, O Yudhishthira! In ancient times, in a city called Purika, full of affluence, there was a king named Paurika. That worst of beings was exceedingly cruel and took delight in injuring others. On the expiry of the period of his life he obtained an undesirable end. In fact, stained by the evil acts of his human life, he was reborn as a jackal. Remembering his former prosperity, he became filled with grief and abstained from meat even when brought before him by others. And he became compassionate unto all creatures, and truthful in speech, and firm in the observance of austere vows. At the appointed time he took food which consisted of fruit that had dropped from the trees. That jackal dwelt in a vast crematorium and liked to dwell there. And as it was his birth place, he never wished to change it for a finer locality. Unable to endure the purity of his behaviour, the other members of his species, endeavoured to make him alter his resolve by addressing him in the following words fraught with humility: 'Though residing in this terrible crematorium, thou desirest yet to live in such purity of behaviour. Is not this a perversity of understanding on thy part, since thou art by nature an cater of carrion? Be thou our like. All of us will give thee food. Eat that which ought always to be thy food, abandoning such purity of conduct. Hearing these words of theirs, the jackal replied unto them, with rapt attention, in these sweet words fraught with reason and inculcating harmlessness to all: 'My birth has been low. It is conduct, however, that determines the race. 1 I desire to behave in such a way that my fame may spread. Although my habitation is this crematorium, yet listen to my vows in respect of behaviour. One's own self is the cause of one's acts. The mode of life to which one may betake oneself is not the cause of one's religious acts. If one, while in the observance of a particular mode of life, slays a Brahmana, will not the sin of Brahmanicide attach to him? If, on the other hand, one gives away a cow while one is not in the observance of any particular mode of life, will that pious gift produce no merit? Moved by the desire of getting what is agreeable, ye are engaged in only filling your stomachs. Stupefied by folly ye do not see the three faults that are in the end. I do not like to adopt the life led by you, fraught as it is with evil both here and hereafter, and characterised as it is by such censurable loss of virtue occasioned by discontentment and temptation.' A tiger, celebrated for prowess, happened to overhear this conversation, and accordingly,taking the jackal for a learned person of pure behaviour, offered him such respectful worship as was suited to his own self and then expressed a wish for appointing him his minister.'"
12, Rajadharmanusasana Parva ,110,3,"""The tiger said, 'O righteous personage, I know what thou art. Do thou attend to the duties of government with myself. Enjoy whatever articles may be desired by thee, abandoning whatever may not suit thy taste. 1 As regards ourselves, we are known to be of a fierce disposition. We inform thee beforehand of this. If thou behavest with mildness, thou wilt be benefited and reap advantages for thyself.'--Honouring these words of that high-souled lord of all animals, the jackal, hanging down his head a little, said these words fraught with humility.'"
12, Rajadharmanusasana Parva ,110,4,"""The jackal said, 'O king of beasts, these words of thine with reference to myself are such as befit thee. It is also worthy of thee that thou shouldst seek for ministers of pure behaviour and conversant with duties and worldly affairs. Thou canst not maintain thy greatness without a pious minister, O hero, or with a wicked minister that is on the look-out for putting an end to the very life. Thou shouldst, O highly blessed one, regard those amongst thy ministers that are devoted to thee, that are conversant with policy, that are independent of one another, desirous of crowning thee with victory, unstained by covetousness, free from deceit, possessed of wisdom ever engaged in thy good, and endued with great mental vigour, even as thou regardest thy preceptors or parents. But, O king of beasts, as I am perfectly contented with my present position, I do not desire to change it for anything else. I do not covet luxurious enjoyments or the happiness that arises from them. My conduct, again, may not agree with that of thy old servants. If they happen to be of wicked conduct, they will produce disunion between thee and me. Dependence upon another, even if that other happens to be possessed of splendour, is not desirable or praiseworthy. I am of cleansed soul, I am highly blessed. I am incapable of showing severity to even sinners. I am of great foresight. I have capacity for great exertion. I do not look at small things. I am possessed of great strength. I am successful in acts. I never act fruitlessly. I am adorned with every object of enjoyment. I am never satisfied with a little. I have never served another. I am, besides, unskilled in serving. I live according to my pleasure in the woods. All who live by the side of kings have to endure great pain in consequence of evil speeches against themselves. Those, however, that reside in the woods pass their days, fearlessly and without anxiety, in the observance of vows. The fear that arises in the heart of a person who is summoned by the king is unknown to persons passing their days contentedly in the woods, supporting life upon fruits and roots. Simple food and drink obtained without effort, and luxurious food procured with fear, widely differ from each other. Reflecting upon these two, I am of opinion that there is happiness where there is no anxiety. A few only amongst those that serve kings are justly punished for their offences. A large number of them, however, suffer death under false accusations. If, notwithstanding all this, thou appointest me, O king ofbeasts, as thy minister, I wish to make a compact with thee in respect of the behaviour thou shouldst always adopt towards me. Those words that I shall speak for thy good should be listened to and regarded by thee. The provision which thou wilt make for me shall not be interfered with by thee. I shall never consult with thy other ministers. If I do, desirous of superiority as they are they will then impute diverse kinds of faults to me. Meeting with thee alone and in secret I shall say what is for thy good. In all matters connected with thy kinsmen, thou shalt not ask me what is for thy good or what is otherwise. Having consulted with me thou shalt not punish thy other ministers afterwards, yielding to rage thou shalt not punish my followers and dependants.' Thus addressed by the jackal, the king of beasts answered him, saying, 'Let it be so,' and showed him every honour. The jackal then accepted the ministership of the tiger. Beholding the jackal treated with respect and honoured in all his acts, the old servants of the king, conspiring together, began ceaselessly to display their hatred towards him. Those wicked persons at first strove to gratify and win him over with friendly behaviour and make him tolerate the diverse abuses that existed in the taste. Despoilers of other people's property, they had long lived in the enjoyment of their perquisites. Now, however, being ruled by the jackal, they were unable to appropriate anything belonging to others. Desirous of advancement and prosperity, they began to tempt him with sweet speeches. Indeed, large bribes even were offered to allure his heart. Possessed of great wisdom, the jackal showed no signs of yielding to those temptations. Then some amongst them, making a compact amongst themselves for effecting his destruction, took away the well-dressed meat that was intended for and much desired by the king of beasts, and placed it secretly in the house of the jackal. The jackal knew who had stolen the meat and who had conspired to do it. But though he knew everything, he tolerated it for a particular object. He had made a compact with the king at the time of his accepting the ministership, saying, 'Thou desirest my friendship, but thou shalt not, O monarch, mistrust me without cause.'"
